"","soil_ID","treatment","total_dry_weight","meanC","diff","equation1","equation2","BRI"
"201","F04","I",192.31,283.411428571429,-91.1014285714286,-47.3721743910502,-32.1445853579854,-32.1445853579854
"202","F04","I",288.56,283.411428571429,5.14857142857142,1.78422907837934,1.81664213561303,1.78422907837934
"203","F04","I",405.78,283.411428571429,122.368571428571,30.1563831210438,43.1770066737907,30.1563831210438
"204","F04","I",221.45,283.411428571429,-61.9614285714286,-27.9798729155243,-21.8627134705728,-21.8627134705728
"205","F05","I",510.68,688.13875,-177.45875,-34.749500665779,-25.7882222153599,-25.7882222153599
"206","F05","I",501.31,688.13875,-186.82875,-37.2681075581975,-27.1498662152073,-27.1498662152073
"207","F05","I",645.42,688.13875,-42.71875,-6.61875213039571,-6.20786868927233,-6.20786868927233
"208","F05","I",456.74,688.13875,-231.39875,-50.6631234400315,-33.6267576851325,-33.6267576851325
"209","F05","I",628.05,688.13875,-60.0887500000001,-9.56751054852323,-8.73206893231926,-8.73206893231926
"210","F05","I",635.73,688.13875,-52.4087500000001,-8.24386925267018,-7.61601493884774,-7.61601493884774
"211","F05","I",594.57,688.13875,-93.5687500000001,-15.7372134483745,-13.5973668101092,-13.5973668101092
"212","F05","I",678.75,688.13875,-9.38875000000007,-1.38324125230203,-1.36436874104242,-1.36436874104242
"213","F09","I",310.43,388.61875,-78.18875,-25.1872402796121,-20.1196545457469,-20.1196545457469
"214","F09","I",557.12,388.61875,168.50125,30.2450549253303,43.3590118850416,30.2450549253303
"215","F09","I",361.28,388.61875,-27.33875,-7.56719165190434,-7.03485099470883,-7.03485099470883
"216","F09","I",328.1,388.61875,-60.51875,-18.4452148735142,-15.5727818073626,-15.5727818073626
"217","F09","I",375.27,388.61875,-13.34875,-3.55710555067019,-3.43492175814986,-3.43492175814986
"218","F09","I",485.04,388.61875,96.42125,19.8790305954148,24.8112706862446,19.8790305954148
"219","F09","I",302.44,388.61875,-86.17875,-28.4944947758233,-22.1756541597645,-22.1756541597645
"220","F09","I",380.09,388.61875,-8.52875,-2.24387645031441,-2.19463162804162,-2.19463162804162
"221","F10","I",357.83,313.00625,44.82375,12.5265489198782,14.3204009504603,12.5265489198782
"222","F10","I",308.65,313.00625,-4.35625000000005,-1.4113883039041,-1.39174537249657,-1.39174537249657
"223","F10","I",295.18,313.00625,-17.82625,-6.0391117284369,-5.69517381841418,-5.69517381841418
"224","F10","I",350.76,313.00625,37.75375,10.7634137301859,12.0616601106208,10.7634137301859
"225","F10","I",322.43,313.00625,9.42374999999998,2.9227274137022,3.01072262934046,2.9227274137022
"226","F10","I",331.28,313.00625,18.27375,5.51610420188359,5.8381422096204,5.51610420188359
"227","F10","I",450.25,313.00625,137.24375,30.4816768461965,43.8469679119826,30.4816768461965
"228","F11","I",410.06,471.73,-61.67,-15.0392625469443,-13.0731562546372,-13.0731562546372
"229","F11","I",343.07,471.73,-128.66,-37.502550499898,-27.274076272444,-27.274076272444
"230","F11","I",495.41,471.73,23.68,4.77987929189964,5.01982066012339,4.77987929189964
"231","F11","I",433.72,471.73,-38.01,-8.76371852808264,-8.05757530790918,-8.05757530790918
"232","F11","I",398.23,471.73,-73.5,-18.4566707681491,-15.5809467280012,-15.5809467280012
"233","F11","I",409.76,471.73,-61.97,-15.1234869191722,-13.1367519555678,-13.1367519555678
"234","F11","I",394.21,471.73,-77.52,-19.6646457471906,-16.4331291204715,-16.4331291204715
"235","F11","I",388.72,471.73,-83.01,-21.3547026137065,-17.5969304475017,-17.5969304475017
"236","F16","I",729.32,639.02625,90.2937499999999,12.3805394065705,14.1298968547849,12.3805394065705
"237","F16","I",669.63,639.02625,30.6037499999999,4.57024774875676,4.78912251257282,4.57024774875676
"238","F16","I",499.92,639.02625,-139.10625,-27.825702112338,-21.7684719524433,-21.7684719524433
"239","F16","I",721.73,639.02625,82.70375,11.4590982777493,12.9421522198814,11.4590982777493
"240","F16","I",642.44,639.02625,3.41375000000005,0.531372579540512,0.534211231541759,0.531372579540512
"241","F16","I",485.69,639.02625,-153.33625,-31.5708064815005,-23.9952975327696,-23.9952975327696
"242","F16","I",613.21,639.02625,-25.81625,-4.21001777531351,-4.03993576163733,-4.03993576163733
"243","F16","I",580.36,639.02625,-58.66625,-10.1085963884485,-9.18056965578488,-9.18056965578488
"244","F19","I",521.83,490.19,31.64,6.06327731253474,6.45464003753646,6.06327731253474
"245","F19","I",362.63,490.19,-127.56,-35.1763505501475,-26.0225626797772,-26.0225626797772
"246","F19","I",340.8,490.19,-149.39,-43.8350938967136,-30.47593790163,-30.47593790163
"247","F19","I",401.31,490.19,-88.88,-22.1474670454262,-18.1317448336359,-18.1317448336359
"248","F19","I",549.67,490.19,59.48,10.8210380773919,12.1340704624737,10.8210380773919
"249","F19","I",527.5,490.19,37.31,7.07298578199053,7.61133438054631,7.07298578199053
"250","F19","I",648.49,490.19,158.3,24.4105537479375,32.2936004406455,24.4105537479375
"251","F19","I",592.32,490.19,102.13,17.2423689897353,20.8347783512516,17.2423689897353
"252","F21","I",613.67,532.50875,81.16125,13.225552821549,15.2412988518968,13.225552821549
"253","F21","I",647.87,532.50875,115.36125,17.8062342753948,21.6637285302824,17.8062342753948
"254","F21","I",733.49,532.50875,200.98125,27.4006803092067,37.7423375672231,27.4006803092067
"255","F21","I",634.34,532.50875,101.83125,16.0531024371788,19.1229252101491,16.0531024371788
"256","F21","I",657.91,532.50875,125.40125,19.0605477952911,23.5491435586739,19.0605477952911
"257","F21","I",630.72,532.50875,98.2112500000001,15.5712915398275,18.4431241740159,15.5712915398275
"258","F21","I",741.98,532.50875,209.47125,28.2313876384808,39.3366775663311,28.2313876384808
"259","F21","I",556.31,532.50875,23.8012500000001,4.27841491254878,4.46964486499051,4.27841491254878
"260","F22","I",624.36,571.85875,52.50125,8.40881062207701,9.18080732348678,8.40881062207701
"261","F22","I",556.68,571.85875,-15.1787499999999,-2.72665624775452,-2.65428307252445,-2.65428307252445
"262","F22","I",380.95,571.85875,-190.90875,-50.1138600866256,-33.3838994332079,-33.3838994332079
"263","F22","I",478.68,571.85875,-93.17875,-19.4657704520765,-16.2940149118991,-16.2940149118991
"264","F22","I",468.35,571.85875,-103.50875,-22.100725952813,-18.1004050388317,-18.1004050388317
"265","F22","I",417.7,571.85875,-154.15875,-36.9065717021786,-26.9574873165795,-26.9574873165795
"266","F22","I",520.24,571.85875,-51.61875,-9.92210326003382,-9.02648599850925,-9.02648599850925
"267","F22","I",514.47,571.85875,-57.38875,-11.1549264291407,-10.0354764179091,-10.0354764179091
"268","F23","I",390.46,446.35125,-55.89125,-14.3142063207499,-12.5218087772802,-12.5218087772802
"269","F23","I",372.13,446.35125,-74.22125,-19.9449789052213,-16.6284400458159,-16.6284400458159
"270","F23","I",364.26,446.35125,-82.09125,-22.5364437489705,-18.3916254295244,-18.3916254295244
"271","F23","I",408.83,446.35125,-37.52125,-9.17771445344029,-8.40621595660367,-8.40621595660367
"272","F23","I",417.11,446.35125,-29.24125,-7.01044089089209,-6.55117466345171,-6.55117466345171
"273","F23","I",380.15,446.35125,-66.20125,-17.4145074312771,-14.8316488415793,-14.8316488415793
